nombre,postal,calle,cocina,lat,lon,wheelchair
Taberna de los Castizos,28005,Calle de la Cava Baja,,40.4121746,-3.7097587,
Casa Victor,28005,Calle de la Cava Baja,spanish,40.4124542,-3.7092245,limited
La Chata,28005,Calle de la Cava Baja,regional,40.412577,-3.7090421,
Ástor,28005,Calle del Almendro,,40.4127187,-3.709592,
,,,,40.4328499,-3.6566584,
Tres Bocas,28015,Calle de Gaztambide,,40.431566,-3.7158459,no
Casa Marco,28015,Calle de Gaztambide,italian,40.4316424,-3.7156142,no
El Papelón,28015,Calle de Fernando el Católico,,40.4342422,-3.7175898,
María Bonita,28012,Calle del Olmo,mexican,40.4115727,-3.7005695,
Taberna El Sur,28012,Calle de la Torrecilla del Leal,,40.4110452,-3.6995044,
La Taberna de Atocha,28012,Calle de Atocha,regional,40.4113431,-3.6973935,
Sofía,28012,Calle de Atocha,regional,40.4114439,-3.6975604,
Fortino,28004,Calle de Campoamor,italian,40.4255046,-3.6961852,
La Mucca,28010,Calle de Almagro,,40.4283158,-3.6952621,limited
La Buganvilla,28010,Calle de Almagro,,40.4287526,-3.6943068,
El Mentidero de la Villa,28010,Calle de Almagro,,40.4291329,-3.6938954,
Nostrum,28015,Calle de Alberto Aguilera,,40.4301487,-3.71296,limited
La Carbonera,28015,Calle de Bernardo López García,,40.4265808,-3.7098251,no
Sumo Fusión,28013,Gran Vía,japanese,40.4192229,-3.6983182,
Sushi Store,28013,Gran Vía,japanese,40.4192036,-3.6982533,
Don Paco,28013,Calle del Caballero de Gracia,,40.4189129,-3.6981335,
Galopín,28013,Calle del Caballero de Gracia,regional,40.4192965,-3.7000104,
La Gloria de Montera,28013,Calle del Caballero de Gracia,,40.4194589,-3.700891,
Xake,28013,Calle del Caballero de Gracia,,40.4195505,-3.7013667,
Bentley's,28013,Calle Preciados,burger,40.4195913,-3.7065011,no
Pizza Emporio,28013,Calle Preciados,pizza,40.4196087,-3.706675,limited
Pasta Mito,28010,Calle de Alburquerque,italian,40.4312294,-3.7026666,
Piscomar,28005,Carrera de San Francisco,peruvian,40.4106168,-3.7134816,
Casa Paco,28005,Calle del Humilladero,,40.411001,-3.7105817,
rasif,28005,Calle del Humilladero,,40.411077,-3.7105996,
La Posada del Nuncio,28005,Calle del Nuncio,,40.4135228,-3.7089781,
Olé,28014,Carrera de San Jerónimo,,40.4165207,-3.6999612,
El Rincón de Esteban,28014,Calle de Santa Catalina,,40.4158164,-3.6976757,
El Rincón,28014,Calle del Prado,,40.4151811,-3.6979464,
Cervantes,28014,Calle del León,pizza,40.4142706,-3.6988047,
Teishoku,28013,Calle de Leganitos,asian,40.4215085,-3.7099166,
La Ribera,28005,Paseo de la Virgen del Puerto,regional,40.413592,-3.7208223,no
Yakitori,,,japanese,40.444503,-3.7869957,
Casa Jiang,28004,Calle de Hortaleza,chinese,40.4216855,-3.7001759,
El Tigre del Norte,28004,Calle de Hortaleza,regional;tapas,40.4217378,-3.7001352,
Wok Fresh,28004,Calle de Hortaleza,asian,40.4224816,-3.6995928,
Pizzaiolo,28004,Calle de Hortaleza,pizza,40.423789,-3.6985126,
La Santa,28004,Calle de Hortaleza,,40.4248135,-3.6980538,
Makkila,28004,Calle de Fernando VI,,40.4258191,-3.6971705,
Villa Capri,28004,Calle de Hortaleza,,40.4260767,-3.6967788,
La Pitarra,,Calle Almadén,,40.4111341,-3.6951317,yes
La Puebla,,,,40.4155777,-3.6989867,
El Frontón de Tito,28037,Calle de Albasanz,,40.4379412,-3.6253108,
Ginos,,,italian,40.4681723,-3.8156908,
Foster's Hollywood,,,american,40.4682081,-3.8158478,
Waraku,28008,Calle de Benito Gutiérrez,asian,40.4322225,-3.7180002,
Dray Martina,28004,Calle de Argensola,,40.4251522,-3.695104,
Zara,28004,Calle de Barbieri,cuban,40.4208673,-3.6981775,
Chan,28004,Calle de Barbieri,chinese,40.4206629,-3.6982491,
Komainu - El guardían del ramen,,Calle de José Abascal,asian,40.438647,-3.7008004,
Mandioca,28015,Calle de San Bernardo,,40.4319419,-3.7047662,no
La Rochela,28010,Calle del Cardenal Cisneros,colombian,40.4336801,-3.7025506,
Esmeralda,28035,Camino de Ganapanes,asian,40.4705031,-3.7149496,
Yatai Market,28012,Calle del Doctor Cortezo,asian,40.4129783,-3.7039453,limited
Josemi,28004,Calle del Marqués de Valdeiglesias,,40.419262,-3.6969854,no
Pasacalles,28001,Calle del Marqués del Duero,,40.420286,-3.6911899,
a.n.E.l,28001,Calle de Villalar,regional,40.4206689,-3.6902133,
Fénix,28001,Calle de Salustiano Olózaga,,40.4203325,-3.6898564,
44 Sushi Bar,28004,Calle del Marqués de Valdeiglesias,japanese,40.4198354,-3.6970981,
Las Bóvedas de Cibeles,28014,Calle de Alcalá,,40.4190599,-3.6964576,no
Taberna El Zorzal,28013,Calle de Santa Clara,,40.4174533,-3.7108206,
Amicis,28005,Plaza del Conde de Miranda,,40.4149688,-3.7093521,
DeAtún,28004,Calle de Hortaleza,fish,40.42306,-3.6991534,
La Chuequita,28004,Plaza de Chueca,,40.4228471,-3.6977054,
Hermanos Vinagre,28004,Calle de Gravina,,40.4228629,-3.6970058,
Lola & Co,28004,Calle de Gravina,,40.4226186,-3.6964271,
Mortadella,28004,Calle del Almirante,italian,40.422576,-3.694493,
New York Burger,28001,Calle de Recoletos,burger,40.4220813,-3.6907483,
Più Trentanove,,,italian,40.4623344,-3.6867586,
NuNa,,Calle de Joaquín María López,spanish;local,40.4374029,-3.7149144,no
Shibari,,,sushi,40.406913,-3.7086481,limited
La Pizzateca,28014,Calle del León,italian_pizza,40.4127317,-3.6993075,no
La Pagoda,28036,Calle de Félix Boix,asian,40.463429,-3.6874319,
Yokohama,,,japanese,40.4477772,-3.6769044,
A Lareira,28012,Calle de la Espada,regional,40.4113825,-3.7043834,
Bismillah,28012,Calle del Amparo,,40.4092906,-3.7028751,
Restaurante Casa Pedro,28034,Calle de Nuestra Señora de Valverde,,40.4974433,-3.6870751,
El Bosco,,,,40.4713465,-3.6765888,
La Uramakeria Sushi,28020,Calle de Hernani,asian;sushi;international,40.4481243,-3.7003884,
El Escondite de Villanueva,28001,Calle de Villanueva,,40.422341,-3.6860497,
Camino Food & Drinks,28036,Calle de Gutiérrez Solana,,40.4505141,-3.6879035,
Comete México!,28003,,,40.4461967,-3.7001894,
Gingerboy,28010,Calle de Murillo,thai,40.4333408,-3.7007435,limited
Umiko,,,,40.4175457,-3.6972371,
Saporem Ventura,28014,Calle de Ventura de la Vega,,40.4158609,-3.6988681,
,,Calle de Zurbano,,40.4375609,-3.6926794,
Krado Madrid,,Calle de Rafael Botí,bar_and_grill;argentinian,40.462768,-3.8031266,yes
Los Porfiados,28012,Calle de Buenavista,argentinian,40.4101444,-3.6989426,
Cuevas El Secreto,28012,Calle de Barcelona,spanish,40.4157563,-3.7026653,
Royal Cantonés,28026,Calle del Olvido,chinese,40.3830794,-3.7025294,
Mesón A'Barca,28026,Calle de Dolores Barranco,,40.3834454,-3.7028799,
A'Barca Muxia,28026,Calle de Dolores Barranco,spanish;regional,40.3834186,-3.7027464,
La Perdiz de Somontes,,,,40.4930649,-3.7573095,
Carpio Somontes,,,,40.4885576,-3.7553153,
El Inca,28004,Calle de Gravina,peruvian,40.4226687,-3.696217,
Amazonico,28001,Calle de Jorge Juan,,40.4237074,-3.6851375,
La Cuchara,,Calle del Conde de Peñalver,,40.4328881,-3.6748022,
Sushirakki,,,japanese,40.4820119,-3.7022737,
Tokidoki,,,asian,40.4752756,-3.711403,
Tierra,28015,Glorieta de Quevedo,mexican,40.4339827,-3.7045658,
80 grados,,Paseo de la Tierra de Melide,international,40.5086243,-3.6669607,
Goiko Grill,,,burger,40.5093379,-3.6679148,
Momo Restaurant,,,,40.4209071,-3.698155,
El Perro y La Galleta - Restaurante Retiro,28001,Calle de Claudio Coello,,40.4205392,-3.6873709,
La Bodeguita de Fábula,28001,Calle de Alcalá,,40.4205872,-3.6868224,
Casa Domingo,28001,Calle de Alcalá,,40.421502,-3.6834669,
La Vanduca,28001,Calle de Serrano,,40.4210936,-3.6880723,
De Pe a Pa,28050,Avenida Camino de Santiago,,40.4960817,-3.6739236,
Petisqueira,,,,40.4274889,-3.6993769,limited
Artium,28010,Calle General Álvarez de Castro,,40.4351893,-3.7023035,
Cilantro,28010,Calle General Álvarez de Castro,,40.4346696,-3.7020759,
Matako Sushi,28010,Calle de Luchana,japanese,40.4298565,-3.7011572,
mune,28012,Calle del Prado,lebanese,40.4147076,-3.6996208,
Ember,28014,Calle del León,steak_house,40.4144475,-3.6985567,
DF Bar,28004,Calle de Larra,mexican,40.4284231,-3.7005414,
La mesa puesta II,28050,Calle de Isabel Colbrand,,40.5106517,-3.6774722,
La Estupenda,28050,Calle de Isabel Colbrand,,40.5105752,-3.6777994,
La Taberna de Pepe,28050,Calle de Isabel Colbrand,,40.5103162,-3.6784485,
Morgana,28004,Calle de Augusto Figueroa,regional,40.4223051,-3.6979578,
Maki,28050,Calle de Frómista,sushi,40.5090519,-3.6778799,
Ichiwaka,28050,Calle Castiello de Jaca,sushi,40.5090274,-3.678183,
Taberna Jam,28012,Calle del Marqués de Toca,,40.410052,-3.6961233,
Garden,28050,Calle de San Juan de Ortega,,40.5053137,-3.6756054,
Burnout,28004,Calle de Valverde,burger,40.4207841,-3.7021303,
,28050,Paseo de San Millán de la Cogolla,,40.5044959,-3.6710738,
La Tagliatella,28050,Paseo de San Millán de la Cogolla,italian,40.5042736,-3.6707747,
Do Meigo,28050,Avenida Camino de Santiago,,40.5041757,-3.6729218,
Mar Food,28050,Paseo de San Millán de la Cogolla,,40.50502,-3.6718261,
Otro Jerezano,28050,Paseo de San Millán de la Cogolla,,40.5057155,-3.6712816,
Gaeta,28050,Calle Puente la Reina,,40.5008748,-3.6716887,
La Grosella,28050,Calle Puente la Reina,,40.5008044,-3.6715928,
Makitake,28050,Calle de Azofra,sushi,40.5006171,-3.6715777,
Marsellus Barbacoa,28050,Calle de Azofra,,40.5002548,-3.6720152,
Juanchi's Burgers,28050,Calle de Azofra,,40.500109,-3.6721815,
Oam Thong,28050,Calle Navarrete,thai,40.4998591,-3.6728534,
Go Sushing,28050,Calle de Sierra de Atapuerca,,40.5009008,-3.67226,
Patacón Pisao,28045,Calle de las Delicias,,40.4040904,-3.6944302,
Antonia Pizza,28004,Calle del Dos de Mayo,pizza,40.4264589,-3.7041015,limited
Kunfu,,Calle de Hortaleza,asian,40.4229048,-3.6992988,
Mundo Kebab,,Calle de Hortaleza,kebab,40.4221403,-3.6996612,
Carmen's,,,,40.4449648,-3.7883725,
El Vagón de la Cerveza,,,,40.4477916,-3.7846785,limited
Tapea Gastrobar,,,tapas,40.4479793,-3.7847338,yes
Nueva China,,,chinese,40.4785316,-3.7048823,
Mawersa,,,,40.4371242,-3.6276096,
Guito's,,,,40.4653043,-3.7837696,
Embassy,,,,40.4654033,-3.7837148,
Restaurante Top One,,Calle del Padre Damián,,40.4581707,-3.685354,
El Rincón Asturiano,,Calle del Áncora,regional,40.4026819,-3.6899814,
Brooklyn,28045,Calle del Áncora,pizza,40.4030655,-3.6916729,
La Batea,28014,Calle de las Huertas,fish,40.4135994,-3.6985365,
Monster Sushi,,,,40.4293327,-3.6935065,
Al Sur,,,,40.4294928,-3.6933023,no
El Abrazo de Vergara,,,,40.4175822,-3.7110373,
Tierra del Queiles,28001,Calle de Hermosilla,,40.4266178,-3.6882284,limited
Kon-Tiki,28003,Plaza de San Juan de la Cruz,,40.4409308,-3.6927559,
Tome y lucas,28004,Calle de Santo Tomé,,40.4238465,-3.6950423,
Landania,,,,40.4082606,-3.6745506,
Taberna Maceiras,28014,Calle de las Huertas,,40.4130461,-3.6959942,
Pad Thai,28014,Paseo del Prado,thai,40.4104513,-3.6928735,
Taj,28014,Calle del Marqués de Cubas,indian,40.4172562,-3.6956993,
Il Piccolino della Farfalla,28012,Calle de las Huertas,argentinian;italian,40.4139905,-3.7009649,
La Polonesa,28007,Calle de Narciso Serra,polish,40.4041747,-3.6796217,
Trattoria Malatesta,,Calle de Coloreros,italian,40.416551,-3.707066,
Leyenda Oriental,,Calle de Campomanes,chinese,40.4192708,-3.7091212,
Prep' La Crêp,28004,Calle de Génova,crepe,40.4263183,-3.6926728,
B13 bar,28004,Calle de la Ballesta,,40.4219278,-3.7035187,
Kintaro,28003,Calle de Fernández de la Hoz,japanese,40.4386931,-3.6944126,
Qing Ping Guo,28004,Calle de la Reina,chinese,40.4199305,-3.6985478,
Pulpo,28045,Calle del Ferrocarril,,40.4007255,-3.6965793,
Narciso,,Calle de Almagro,french,40.4304375,-3.6924422,no
Vips,,,international,40.4356383,-3.6914883,
Sushi Bar,28013,Plaza del Comandante Las Morenas,japanese,40.4162532,-3.7085987,
El Rincón de Pangpang,28014,Calle de Ventura de la Vega,chinese,40.4151754,-3.6988622,
La Cazuelita,28014,Costanilla de los Desamparados,spanish;regional;local,40.411405,-3.6967132,
Hamburguesería Don Oso,28012,Calle de la Cruz,burger,40.4150133,-3.7026001,
Cruz Blanca,28018,Calle de Carlos Martín Álvarez,,40.3877193,-3.6650069,
Yoshi,,Avenida de Menéndez Pelayo,japanese,40.4214134,-3.6796539,
La Tagliatella,,,italian,40.4215016,-3.6783162,no
O'Donell,,,,40.4218719,-3.6795057,limited
Ginos,,,italian,40.4218423,-3.6784724,yes
La Cochera,,,,40.421847,-3.6786869,
Taberna del Chato,,Calle de la Cruz,,40.4148093,-3.7026848,
Goiko Grill,28014,Calle del Prado,burger,40.4149977,-3.6984798,
La Finca de Susana,28012,Calle del Príncipe,spanish,40.4160416,-3.7004379,
Goiko Grill,28001,Calle de Núñez de Balboa,burger,40.422998,-3.6828447,yes
Restaurante Buen Gusto,28045,Paseo de Santa María de la Cabeza,chinese,40.4017986,-3.6987517,
Trattoria Pulcinella,28004,Calle de Regueros,pizza,40.4246294,-3.6965193,
Gracias Padre,28004,Calle de Augusto Figueroa,mexican,40.4222185,-3.6972722,no
La Perdizione,28045,Paseo del Molino,pizza,40.3907159,-3.69391,
Tapas y Arepas,28045,Paseo de Santa María de la Cabeza,,40.3986501,-3.7011778,
68 Yong Tai,28045,Calle de Méndez Álvaro,chinese,40.3962464,-3.6813069,
A'Gaviotiña,,,,40.3581566,-3.6974455,
Delicias del Museo,,,,40.3866993,-3.6985521,
El Tenedor,,,,40.3973103,-3.6945431,
Takos al Pastor,28012,Calle Botoneras,mexican,40.4147996,-3.7067187,
Thai Orchid,28004,Calle de Colmenares,thai,40.420541,-3.696901,
Al Jaima La Cocina del Desierto 2,28004,Calle de la Libertad,,40.4208526,-3.6974679,
Olivia te cuida,28004,,,40.4257264,-3.6958168,
Francesca’s,28009,Avenida de Menéndez Pelayo,,40.4172099,-3.6781689,
Nugu Burger,28012,Calle de Atocha,burger,40.4102599,-3.6944918,
Vips,28013,Gran Vía,international,40.4206434,-3.7068857,
,,,pizza,40.3674818,-3.6917035,
Mesón O'Grove,28011,Calle de Saavedra Fajardo,,40.4135861,-3.7250688,
Gaudium,28010,Calle de Santa Feliciana,,40.4331698,-3.6991118,no
Airiños,28010,Calle de Santa Feliciana,regional,40.4334585,-3.6986432,no
La Entretenida,28014,Calle Cervantes,,40.4141541,-3.6977511,
Vi Cool,28012,Calle de las Huertas,spanish,40.4139211,-3.7006181,
Bazaar,,Calle de la Libertad,,40.4213233,-3.6974316,
Juancho's BBQ,28045,Calle de Embajadores,burger,40.3926065,-3.6935106,
Bósforos,,Calle de Hortaleza,chicken;kebab;turkish,40.4221131,-3.6996301,
Tierra Burrito Bar,,,,40.4480055,-3.7050109,
Khachapuri,28004,Calle de Víctor Hugo,georgian,40.4200336,-3.6981918,
Cafetería Lily,28015,,peruvian,40.4232275,-3.7091456,
Timesburg,,Calle de Francisco Silvela,burger,40.4380783,-3.6784939,
Koldovinia Taberna,28037,Calle Apolo,spanish,40.4378974,-3.6366443,
Koldovinia Taberna,28037,Calle Apolo,spanish,40.4377393,-3.6372142,
Pura Vida Vegan Bar,,Calle de López Silva,,40.4101456,-3.7090497,
Puerta al sol by Chicote,,,,40.4170232,-3.7043301,no
Cookaluzka,28007,Calle de Lira,burger,40.4083178,-3.6691122,
Pulcinella,28004,Calle de Regueros,italian,40.4246347,-3.6964968,
El Tejar de Somontes,,,,40.4805855,-3.75307,
Bayres Beef,28002,Calle de Pradillo,spanish;argentinian;tapas,40.4482423,-3.6756419,
Kebab Madrid Barajas,,,,40.4718031,-3.5814269,
Cafetería Blanco,,,,40.4378654,-3.6503907,
Menta y Cilantro,,,,40.4459968,-3.5760332,
El Brasero de Don Pedro,,,,40.4493624,-3.5712739,
El Tenedor de Oro,28022,Calle de Alcalá,local,40.4490478,-3.6080699,limited
Honest Greens,28001,Calle de Serrano,,40.4286741,-3.6874341,
El perro y la galleta,,Calle de Claudio Coello,,40.4205146,-3.6873935,
Taberna La Sartén del Conde,,Calle del Conde,,40.4139785,-3.7105342,
Campanilla,,,spanish,40.4726767,-3.5816118,
El capote,,,,40.4324957,-3.6564991,
Restaurante Sabores,,,,40.4504819,-3.5786893,
Lied Restauración,,,,40.4506532,-3.5786894,
Oportuno,28009,Avenida de Menéndez Pelayo,spanish,40.4156225,-3.6775696,
Restaurante DeAtún,,,,40.4436656,-3.6988183,
Restaurante la Buena Vida,,,,40.4229408,-3.6940512,
Wok Shanghái,,,asian,40.4324478,-3.6271173,
Taberna Eulogio,28012,Calle de Santa Isabel,,40.4101632,-3.6971775,limited
Livin' Japan,28012,Calle de la Torrecilla del Leal,japanese,40.4106293,-3.6994828,
La Colonial de Huertas,28014,Calle de las Huertas,,40.4130232,-3.6959252,
Portobello,28020,Calle del Poeta Joan Maragall,,40.4640653,-3.6920519,
Kuoco 360 Food,28004,Calle de San Bartolomé,,40.4219657,-3.6983793,no
Ôven,28012,Calle de Atocha,italian,40.4094709,-3.6934229,limited
Toga,28012,Calle de Juanelo,spanish;mediterranean,40.4110723,-3.7066866,
Dstage,28004,Calle de Regueros,international,40.4245942,-3.6963316,
Origen Taberna Madrid,28008,Calle de Juan Álvarez Mendizábal,,40.4265674,-3.7163351,
Ramón Freixa,28001,Calle de Claudio Coello,fine_dining,40.4285126,-3.6862596,yes
Vinoteca Moratin,28014,Calle de Moratín,,40.4125279,-3.6954315,no
Leña,28046,Paseo de la Castellana,fine_dining,40.4389388,-3.6916275,
La Candela Restó,28013,Calle de la Amnistía,,40.4172431,-3.7110219,
la (verdadera) cueva de 1900,,,,40.4171398,-3.7057825,
El Urogallo,,,,40.4569778,-3.6188452,
Hamburguesa Nostra,,,,40.4559741,-3.6184548,
Quatro,,,,40.4562602,-3.6194346,
Lan Lan Oriental,,,asian,40.4561775,-3.6195545,
La Tagliatella,,,italian,40.4564079,-3.619269,
Foster's Hollywood,,,american,40.4554493,-3.6195351,
Tao 369,,,,40.4552695,-3.6197891,
Rincón del Capricho,,,,40.453747,-3.6034684,
La Gran Pulpería,,,,40.4571237,-3.6241589,
Cazorla,,,,40.4577549,-3.6246201,
El Fogón Asturiano,,,,40.4336033,-3.6483926,
El Secreto,,,,40.433988,-3.6471563,
Baisakhi,,,,40.4098411,-3.7024462,
100 Montaditos,,Plaza de las Cortes,sandwich,40.4158696,-3.6957034,limited
Lizarrán,28042,Plaza Mayor de Barajas,spanish,40.4741288,-3.5777489,
100 Montaditos,,,sandwich,40.4740254,-3.5778891,
La Capri,,,,40.4741381,-3.5774187,
La Torino Restaurante Parilla,,,,40.4737209,-3.5782584,
La Consentida,,Avenida de Logroño,,40.4723101,-3.5820353,
Martes13,,,mediterranean,40.4730128,-3.5817898,
Restaurante Ottica,28002,Calle del Padre Claret,international,40.444117,-3.6653806,
Coto,,,,40.5131028,-3.6727242,
O'Nabo de Lugo,28001,Calle Espartinas,,40.4243394,-3.679035,
El Mono de la Pila,,,peruvian,40.4118168,-3.698648,
Egeo,28012,Calle de San Carlos,,40.4105254,-3.7010948,
El Buha,,Calle de Pelayo,,40.4231393,-3.6981789,no
Kundan,28050,Calle de Hospital de Órbigo,indian,40.5114897,-3.6697588,
Chess,28031,Calle de San Jaime,oriental,40.3773682,-3.6297159,
La Buena Mesa,,,,40.4338422,-3.6718594,
Comedor,,,,40.4425373,-3.7282589,
Pizzería 2 amigos,,,,40.4371779,-3.6711949,
Casa Toni,28012,Calle de la Cruz,tapas,40.4155528,-3.7018651,
Dragon City Restaurante Chino,,,,40.4338976,-3.6699052,
El Rincón Murciano,,Calle de Alonso de Heredia,regional;murcia,40.4353885,-3.6731122,
La Traviesa,,,,40.4369659,-3.6876663,
Bestia Kitchen & Bar,,,,40.4370594,-3.6873354,
Pizzie & Dixie,28004,Calle de San Vicente Ferrer,italian_pizza;pasta,40.4257159,-3.702929,
La Mordida,28005,,mexican,40.4137979,-3.7108686,
Running Sushi Akihabara,,,japanese,40.4250243,-3.7132488,yes
Don Giovanni,,,,40.4077012,-3.6801778,
87 Millas,,Calle de Galileo,,40.4376192,-3.7101673,limited
Casa Ángel,,,,40.4244184,-3.6083025,
El Fogón de Pedro,,,,40.4045929,-3.5913294,
Saddle,,,,40.427537,-3.6911125,
100 Montaditos,,,sandwich,40.4474241,-3.5871421,
Il Veneziano Ristobar,,,italian,40.4465604,-3.5873694,
Ribs,,,barbecue,40.446502,-3.5874712,
Orient,,,chinese,40.4464099,-3.5871628,
La Sureña,,,,40.4467872,-3.5869503,
Vips,,,international,40.4478014,-3.587458,
Ginos,,,italian,40.4479137,-3.5871421,
Brasa y Leña,,,,40.4464952,-3.5878159,
Taberna de la Ilustración,,,regional,40.4821201,-3.7024506,
Lamucca,,,spanish,40.4371159,-3.686653,no
Sumer,28015,Calle de Bravo Murillo,,40.435389,-3.7044885,
Costa Blanca,28015,Calle de Bravo Murillo,regional,40.4342693,-3.7045236,
Restaurante DeAtun,28003,Calle de Ponzano,fish;spanish,40.4413573,-3.6992406,
El Capricho de Abascal,28003,Calle de José Abascal,spanish,40.4384166,-3.6958274,
A'Barra,,Calle del Pinar,,40.4386539,-3.6878292,
Tandoori Masala,,Calle de Cea Bermúdez,,40.4387416,-3.7105691,no
Ginos,28033,Calle de Serrano Galvache,italian,40.4763551,-3.6712698,
Finca Astilbe,28049,Carretera de Fuencarral,,40.5230056,-3.6671055,
The Place To Be,28004,Plaza de Santa Bárbara,,40.4264346,-3.6963628,
Sultan Palast,28004,Calle de las Infantas,turkish,40.4203351,-3.6985887,no
Happy Green,28004,Calle de San Marcos,,40.4212587,-3.6981744,
Hamburguesa Nostra,28009,Calle de Alcalá,burger,40.4206499,-3.6864907,
La Tasca del Retiro,28009,Avenida de Menéndez Pelayo,,40.4206337,-3.6794004,
Tenderete,28009,Calle del Doctor Castelo,,40.42041,-3.6783721,
Casa Santoña,28004,Calle de la Reina,regional,40.4205039,-3.7006211,
Sin Reservas,28009,Calle Lope de Rueda,,40.4184995,-3.6776845,yes
Patatin Company,28009,Avenida de Menéndez Pelayo,,40.4182341,-3.6785373,yes
Robin Hood,,,,40.4292656,-3.7006626,
Doli Restaurante Hindu,,Calle de Diego de León,,40.4351629,-3.6839539,yes
Alcaravea,,Calle de Cea Bermúdez,spanish,40.4390302,-3.7106286,
Cebo,28014,Carrera de San Jerónimo,,40.4164051,-3.6985954,
Toga,28012,Calle de Juanelo,,40.41106,-3.7069428,
100 Montaditos,28013,Calle Mayor,sandwich,40.416326,-3.7071037,limited
Asia Té,,Calle de Agustín de Foxá,asian,40.4710711,-3.6851419,
Hot Pot,,,asian,40.3853707,-3.7027207,
